smiles,Drd2,group
CC(C)Oc1ccc(N2CCN(Cc3ccc(C(=O)O)cc3)CC2)cc1NC(=O)c1cnccn1,0,training
CN1C=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)C(c2ccc(F)c(F)c2)NC1=O,1,training
Clc1ccc2c(NCCCN3CCN(CCCNCCCc4ccccc4)CC3)ccnc2c1,1,training
CN1CCN(CCCN=c2cc(-c3ccccc3)sc3ccc(Cl)cc23)CC1,1,training
O=C(O)c1ccc2c(c1)C(SCCn1cnc3ccccc31)c1ccccc1CO2,0,training
Cc1ccc(NC(=O)C(=O)NCC(c2cccnc2)N2CCN(c3ccccc3F)CC2)cc1Cl,0,training
Cc1cc(C(=O)C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)ccc1Cl,0,training
CN(C)CCN=C1c2ccccc2C2CC2c2ccc(Cl)cc21,1,training
CN(CC(CCN1CCC(c2ccccc2)CC1)c1cccc(-c2ccccc2)c1)S(=O)(=O)c1ccccc1,0,training
CCC(c1ccc2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3F)sc2c1)c1ccccn1,0,training
CC(=O)c1ccc(NC(=O)CN2CCN(c3ccccc3)CC2)cc1,0,training
COc1ccccc1C(=O)c1cnc(NC2CCN(C(C)=O)CC2)nc1N,0,training
O=C(CCN1CCOCC1)N1CCc2c([nH]c3ccccc23)C1c1cccc(Cl)c1,1,training
COc1ccc(NC(=O)C=Cc2ccccc2Cl)cc1OCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1,0,training
COCCNC(=O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0,training
Cc1cc(C)c(N2CCN(CC(=O)NC3c4c(O)c(C)cc(C)c4CC3(C)C)CC2)c(C)c1,0,training
CC(C)C(=O)N1CCC(n2cc(CN3CCc4sccc4C3)nn2)CC1,0,training
OC(COCC1COc2ccccc2O1)CN1CCN(c2ccccc2F)CC1,1,training
CCOc1ccccc1N1CCN(CC(O)CNC(=O)c2cccnc2Oc2ccc(Cl)c(Cl)c2)CC1,1,training
CCCNC1CCc2c(O)cccc2C1C,1,training
COc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4C)CC3)c2C)cc1,1,training
COc1ccc2c3c([nH]c2c1)C(CO)N(Cc1ccc(Cl)cc1)CC31CCN(Cc2nccs2)CC1,1,training
S=c1[nH]c2cccc(OCCN3CCN(c4cccc5[nH]c(-c6ccccc6)nc45)CC3)c2[nH]1,1,training
OC(CN1CCN(Cc2ccc3ccccc3n2)CC1)(Cn1cncn1)c1ccc(F)cc1F,0,training
CC(Oc1ccc(C#N)cc1)C(=O)OC1CC2CCC(C1)N2C,0,training
CC(C)N1CC(CNC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,0,training
CC(C)CN1CCN(c2ccc(C3=CC4(CCc5cc(O)ccc54)c4ccc(O)cc43)cc2)CC1,1,training
COc1cc(C(=O)NCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)ccc1N,1,training
CCc1ccc2c(C3CN(C(C)=O)C3)ncn2c1,0,training
O=C(CC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1)NCCN1CCN(c2ccncc2)CC1,1,training
CCOCCn1cc(C2CCN(CCOc3ccccc3C(=O)O)CC2)c2cc(Br)ccc21,1,training
c1ccc2c(c1)CCN(Cc1c[nH]c3ncccc13)C2,1,training
Clc1ccc2oc(C3=CCN(Cc4ccccc4)CC3)nc2c1,1,training
O=C(NCCN1CCC2(CC1)C(=O)NCN2C(=O)C1CC1)c1ccc2ccccc2c1,0,training
O=C(NC1CC1)c1ccccc1OCC(O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1,training
COc1ccc(-c2cccn3nc(Nc4ccc(C5CCN(CC(=O)N(C)C)CC5)cc4)nc23)c(F)c1,0,training
CC1CN(C)CCC1c1cc2c(cc1-c1ccccc1F)OCC1=NNC(=O)C(C)N12,0,training
COc1cccc(N2CCN(CC(=O)NC(C)c3ccccc3)CC2)c1,0,training
CC1(C)CC(C(=O)N2CCOc3ccc(CN4CCC(Oc5cccnc5)CC4)cc3C2)CCO1,0,training
CN1CC(OCc2ccc(Cl)cc2)(c2ccccc2)C1,0,training
Clc1ccc2c(NCCCN3CCN(c4ccccn4)CC3)ccnc2c1,1,training
Cc1ccc(C#CCCN2CCC(Cc3ccccc3)CC2)cc1,1,training
CN(C)C1CC(c2ccc(F)c(Cl)c2)c2ccccc21,1,training
CN1CCN(CCCOc2ccc(-c3cc(-c4ccc(Oc5ccccc5)cc4)no3)cc2)CC1,1,training
CCCc1c[nH]c2ccccc12,0,training
CN1CCc2c(c3cc(C#N)ccc3n2CCc2ccccn2)C1,1,training
OC(CN1C2CCC1CC(c1ccccc1)C2)c1ccc(Br)cc1,1,training
O=C(NC1CCN(Cc2ccccc2)CC1)c1c(F)cccc1F,1,training
CCN(CC)CCn1c(Cc2ccc(Cl)cc2)nc2ccccc21,0,training
CSc1c(Cl)nc(NCCc2ccccc2)nc1N1CCN(C)CC1,1,training
CN(C)C1CCN(CCc2c(COc3ccc(Cl)cc3Cl)sc3ccccc23)CC1,1,training
COc1cc(CC(C)N)ccc1CCCc1ccccc1,0,training
CCCN1CCN(C(Cc2cccc(O)c2)c2ccccc2)CC1,0,training
O=C(Nc1cc(CO)cc(Nc2ccnc3cc(Cl)ccc23)c1)c1ccccc1,0,training
OC(c1ccc(F)cc1)(c1ccc(F)cc1)C1CCN(CCCNc2ccccc2)CC1,1,training
OC1(c2ccc(F)cc2)CCN(Cc2ccccc2)C1,1,training
O=C(Nc1cccc(-c2ccc(CN3CCC(O)CC3)cc2)c1)c1cccc(Cl)c1,1,training
CN(C)CCCOc1cc(-c2ccncc2)[nH]n1,0,training
C=CC(=O)OC(CCN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,1,training
CCC1CCN(C(=O)NCC2CCCN(c3ncccn3)C2)C1,0,training
CCc1c(C)[nH]c2cc(OCCCN3CCN(c4ccccc4)CC3)c(Cl)cc2c1=O,1,training
O=C1CC(c2ccccc2Cl)Cc2nc3ccc(Cl)cc3c(O)c21,0,training
O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccccc1,1,training
CN(C)CCCN1c2ccccc2Sc2ccc(C=NO)cc21,1,training
O=C(NCCN1CCN(c2ccccc2)CC1)c1cccc(Cl)c1,0,training
O=[N+]([O-])c1ccccc1N1CCN(CCCSc2nc3ccccc3s2)CC1,0,training
OCC1(Cc2ccc(Cl)cc2)CCN(Cc2ccc3nsnc3c2)CC1,0,training
Cc1c(CN2CCN(C)CC2)cc(-c2ccc(F)cc2)n1-c1ccc(Cl)cc1Cl,1,training
NC(=O)N1CCC(CC(=O)N2CCN(C3c4ccc(Cl)cc4SCc4cccnc43)CC2)CC1,0,training
COc1ccc2[nH]cc(CCN)c2c1,1,training
O=C(CF)NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1,1,training
COc1ccccc1N1CCN(CCCN2CCc3ccccc3C2=O)CC1,1,training
NC(=O)Nc1sc(-c2ccc(Cl)cc2)cc1C(=O)NC1CCCNC1,0,training
Cc1sc2c(nc(N3CCN(Cc4ccccc4)CC3)c3cccn32)c1C,0,training
CN(C)C1CCC(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1,1,training
FC(F)(F)Oc1ccc(-c2nc(CN3CCN(c4cccc(Cl)c4)CC3)co2)cc1,1,training
O=S(=O)(c1ccccc1Cl)N1CCC(N2CCC(O)(c3ccc(F)cc3)CC2)CC1,1,training
COc1cc(C(C)=O)ccc1OCCCN1CCC(CC(O)(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,training
CN1CCN(c2ccnc3c2c(C=C2Oc4cc(O)cc(O)c4C2=O)cn3C)CC1,0,training
CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1cccc(C#N)c1,1,training
OCCOCCN1CCN(C2=Nc3ccc(O)cc3Cc3ccccc32)CC1,1,training
COc1ccc2nc(C)cc(Nc3ccc(N4CCN(C)CC4)cc3)c2c1,0,training
O=C(c1ccccc1)C1CCN(CC(=O)N2CCN(c3ccccc3)CC2)CC1,0,training
Oc1cccc2c1CC(NCc1ccccc1)CC2,1,training
CCN1CCC2C(C1)c1cc(F)ccc1N2c1ccc(F)cc1,1,training
NC(CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1cc(F)c(F)cc1F,0,training
CC(=O)NC1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,0,training
CC1CN2CC(c3ccccc3)CCC2CC1(C)c1cccc(O)c1,1,training
CCCOc1ccc(-c2cc(OCCN3CCN(C)CC3)c3ccccc3n2)cc1,1,training
Clc1ccc(N2CCN(Cc3ccccc3)CC2)cc1,1,training
CCCOCCn1c(=O)c(NCC(=O)NC)nc2ncc(-c3ccc(OC)nc3)cc21,0,training
ON=C(CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,1,training
C#CCNC1CCc2cccc(O)c21,1,training
Cc1ccccc1N1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,1,training
COCCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,1,training
OC1(c2ccccc2)CCN(Cc2c[nH]c3ccccc23)CC1,1,training
COc1ccc(CCN2CCN(c3ccccc3OC)CC2)cc1OCCc1ccccc1,1,training
c1[nH]cc2c1CC1CCCNC1C2,0,training
Brc1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,1,training
OC(CN1CCC(OCc2cccc(Cl)c2)CC1)(Cn1cncn1)c1ccc(F)cc1F,1,training
Cc1nccc(-c2ccc(C(=O)N(C)C)cc2)c1C#Cc1ccc(N)nc1,0,training
Cc1cnc(C2(O)CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)s1,0,training
CSc1ccc(CCNC(=O)CN2C(=O)c3cccnc3Oc3ccc(C)cc32)cc1,0,training
COC(=O)C1C(c2ccc(SC)cc2)CC2CCC1N2CCCF,0,training
Cc1nc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c[nH]1,1,training
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,0,training
O=c1oc2ncccc2n1CCCN1CCN(c2ccccc2)CC1,1,training
CCNCC(=O)Nc1cccc2c1CN(C)CC2c1ccc(C)cc1,0,training
CNC(=O)Cc1ccc(NS(=O)(=O)c2cc(Cl)ccc2OC)cc1,0,training
NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc4ccccc4n3)CC1)C2,0,training
CCc1c(O)noc1C1CCNCC1,0,training
O=[N+]([O-])c1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,1,training
Cc1cc(Cl)ccc1OC1CCN(CC(O)CNC(=O)c2c[nH]c(=O)c3cc(F)ccc23)CC1,1,training
Fc1ccc(C(OC2CC3CCC(C2)N3CCOCCN2CCOCC2)c2ccc(F)cc2)cc1,0,training
O=C(OCCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,1,training
CCc1n[nH]c2ncnc(N3CCN(c4cc(Cl)cc(CCCN(CC)CC)c4C)CC3)c12,0,training
COc1ccc(-c2cncc(C3CC4CCC3N4)c2)cn1,0,training
CN(C)CCCNc1c2c(nc3ccccc13)CCC2,0,training
CCOC(=O)C(CCCN1CCN(Cc2ccc(F)cc2)CC1)(c1ccccc1)C(C)C,1,training
CCC1CN2CCC1CC2C(O)c1cc(-c2ccc(OC(F)(F)F)cc2)nc2ccc(OC)cc12,1,training
O=C1C2CCCN2C(=O)N1CCCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1,0,training
c1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1,0,training
O=C(NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)c1ccc(F)c(F)c1,1,training
CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCCN1CCOCC1,0,training
CC1C2Cc3ccc(F)cc3C1(C)CCN2Cc1ccccc1,1,training
OCC1(CCOc2ccccc2)CCN(Cc2c[nH]nc2-c2ccccc2)CC1,1,training
N#CC1(CCCN2CCC(O)(c3ccc(F)cc3)CC2)c2ccccc2CSc2ccccc21,1,training
COC1CCN(CC[NH2+]C(c2ccccn2)C2CCCC2)CC1,0,training
CN(Cc1cc(C2CC2)[nH]n1)C(=O)c1ccccc1C1CCNC1,1,training
COc1ccc(CN2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1,1,training
CC(C)Oc1cncc(C2=CC3CNCC(C2)C3)c1,0,training
COc1ccc(-c2nc3c(N4CCN(Cc5ccc(Cl)cc5)CC4)c(Br)cnc3[nH]2)cc1,1,training
COc1cc(CCN2CCN(CCCc3ccccc3)CC2)ccc1OCCF,0,training
CC(C)C1c2ccc(F)cc2CCC1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1,1,training
CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(N(C)C)cc3)CC2)cc1,0,training
Fc1cc(Cl)ccc1C(c1cccnc1)N1CCN(c2ccccc2)CC1,1,training
Cc1ccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)cc1,0,training
O=C1N(CC(O)CN2CCN(c3ccc(F)cc3)CC2)CCC1(c1ccccc1)c1ccccc1,1,training
COc1ccc2c(c1)C(O)C1c3c(cc4c(c3-2)OCO4)CCN1C,0,training
CC1=CC2c3cccc4[nH]c([S+](C)[O-])c(c34)CC2N(C)C1,1,training
COc1cccc2c1CN(C)CC2c1ccccc1,0,training
COC1Cc2cc(-c3ccc(C)cc3)sc2C2(CCN(Cc3ccccc3)CC2)O1,0,training
CC(C)(C)NC(=O)Cn1c(CCNC(=O)c2ccccc2)nc2ccccc21,0,training
NC(=O)c1cc(CN2CCN(CC(=O)O)CC2)cc(-c2ccc(Oc3ccc(F)cc3)cc2)n1,0,training
CCN(CC)CCCN1C(=O)CC2(CCCc3ccc(OC(C)C)cc32)C1=O,0,training
COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(NC(N)=O)CC1)C(=O)C2,0,training
Fc1cccc(-c2ccc(C3C4CN(Cc5ccccc5F)CC3N4)cc2)c1,1,training
CCC(CC)Sc1nc2cc(Cl)c(N3CCN(CC)CC3)cc2[nH]1,0,training
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(N4CC4c4ccc(F)cc4)c3c2F)CC1,0,training
Oc1ccc(Cc2ccccc2C2CCNCC2)cc1,1,training
CC(C)(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1,0,training
CCCOCCn1c(=O)c(NCC(=O)NC)nc2cnc(-c3ccc(OC)nc3)cc21,0,training
O=C(NC1CC2CCC(C1)N2Cc1ccccc1)c1cccc(F)c1,1,training
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,0,training
COc1ccc2ccc(NCCN3CCN(c4ccccc4OC)CC3)nc2c1,0,training
O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]ncc2c1,1,training
Cc1c(NC2CCCNC2)nc2ccnn2c1Nc1ccc(OCCN2CCOCC2)cc1,0,training
Cc1ccc(C)c(C(=O)OC(CCN(C)C)c2ccc(Cl)cc2)c1,0,training
CS(=O)(=O)Nc1ccc2c(c1)OC(CNCc1ccccc1)CC2,0,training
COc1ccc(N2CCC(C(=O)N3CC(c4ccc(Cl)cc4)C(C)(COc4ccc(Cl)cn4)C3)CC2)nn1,0,training
COCC1CNC(C)CN1CC(=O)N1CC(C)(C)c2cnc(Oc3c(C)cccc3Cl)cc21,0,training
O=C(NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(N2CCOCC2)cc1,1,training
Cc1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,0,training
CC(=O)N1CCc2cc(-c3cc4ncn(C)c(=O)c4c(N4CCC(CO)C4)n3)ccc21,0,training
N=C(N)NCC(=O)NCC1(CCc2ccccc2)CCN(Cc2ccccc2)CC1,0,training
N#Cc1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1,0,training
C1=C(c2cccc(CNCCOc3cccc4c3OCCO4)c2)CCC1,0,training
Clc1ccc2c(NC3CCN(Cc4ccccc4)CC3)ccnc2c1,1,training
CN1CC=C(c2c[nH]c3ccc(-c4ccccn4)cc23)CC1,1,training
O=C1CCc2cc(-c3cncc(-c4ccccc4)c3)cc3c2N1CC3,0,training
Oc1ccc2c(c1)CCN(CCCOc1ccccc1)CC2O,1,training
CN1CC(CNC(=O)c2ccc(S(C)(=O)=O)cc2)CC2c3cccc4c3c(cn4C)CC21,0,training
CN1c2ccc(O)cc2CN2CCc3ccccc3C21,1,training
COc1ccc(-c2ccc(NC(=O)c3cccc(Cl)c3)cc2)cc1CN(C)CCN(C)C,0,training
OC1CCN(Cc2ccccc2Br)CC1N1CCN(c2ccccc2)CC1,1,training
CC(C)c1ccc(-c2nc3c(N4CCN(CCOc5cccc6nc(C(F)(F)F)[nH]c56)CC4)cccc3[nH]2)cc1,1,training
COc1cc2c3c(c1)-c1c(ccc(C)c1O)CC3N(C)CC2,1,training
COc1cc2c(cc1O)C1Cc3cc(O)c(OC)cc3C(=O)N1CC2,0,training
O=C(Cc1nnc(-c2ccccc2Cl)o1)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,0,training
COc1ccc(N2CCN(c3oc(COc4ccccc4)nc3C#N)CC2)cc1,0,training
CC1CCN(C(=O)CN2CCN(c3ncccn3)CC2)c2ccccc2S1,1,training
Cc1nn(-c2ncccc2F)cc1CN1CCC2(CC1)OCC(F)(F)c1cc(Cl)sc12,0,training
N#Cc1ccc(-c2ccc(N3CCC4CN(CC5CC5)CC43)cc2)cc1,1,training
COc1ccccc1N1CCN(CCC(O)c2ccc3ccccc3c2)CC1,1,training
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)cc2c1NC1CCC(CN2CCNCC2)CC1,1,training
C=CC1CN2CCC1CC2C(OC(=O)c1ccc(Cl)cc1)c1ccnc2ccccc12,1,training
c1ccc2c(c1)CC(SCCN1CCOCC1)c1ccccc1O2,0,training
Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1,0,training
CN(C)C(=O)NCC1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,0,training
COc1ccc(C(=O)NCC2CCN(c3ccnc(Cl)n3)CC2)cc1OCCc1ccc(Cl)cc1Cl,0,training
Cn1ccnc1CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1,0,training
COc1ccc2c(c1)C1(C)Cc3ccccc3CC(C2)C1N,1,training
O=C(COc1ccc2ccccc2c1)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,0,training
COc1cc(-c2ccc3ncc(C(=O)C4CC4)c(Nc4ccc(C(O)CN(C)C)cc4)c3c2)cc(Cl)c1O,0,training
CN1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,0,training
CN(C)c1ccc(C#CCCN2CCC(Cc3ccccc3)CC2)cc1,1,training
CC(C)C(C(=O)N1CCCN(CC(F)(F)F)CC1)c1ccccc1,1,training
c1ccc(-c2nn3c(c2-c2ccnc4cc(OCC5CCCO5)ccc24)CCC3)nc1,0,training
NC(N)=Nc1ccc2[nH]c3c(c2c1)CC1(O)C2Cc4ccc(O)c5c4C1(CCN2CC1CC1)C3O5,1,training
C=CS(=O)(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0,training
O=C(O)c1cn(C2CC2)c2cc(N3CCN(CC(=NO)c4ccccc4Cl)CC3)c(F)cc2c1=O,1,training
NC(=O)C1CCCN(CCCOc2ccc(-n3c(-c4ccccn4)nc4cc(F)ccc43)cc2)C1,0,training
CN(Cc1ccccc1)CC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)C1,1,training
c1ccc(C2CCc3cc(Oc4ncc(CN5C6CCC5CC6)s4)ccc3O2)cc1,1,training
O=C(NC1CCN(Cc2ccccc2)C1)c1cccc(-c2ccccc2)c1,1,training
Clc1ccccc1C(c1nnnn1Cc1ccccc1)N1CCCN(C2CCC2)CC1,0,training
CN1CCN(c2nc(-c3ccc(Cl)cc3)cc3c(N(C)C)cccc23)CC1,1,training
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3ccc([N+](=O)[O-])cc3C2)CC1,1,training
COc1cccc(CC(O)CN2CCC(c3ccccc3)CC2)c1,1,training
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,0,training
C=CCN1CCC23c4c5ccc(O)c4OC2C(NC(=O)c2cccc(Cl)c2)CCC3(O)C1C5,1,training
CN1CCCN(C2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,1,training
O=C(Nc1ccc(OC2CCN(Cc3ccc(F)cc3)CC2)c(Cl)c1)c1ccco1,0,training
CCC1(c2ccc(COc3cccc(Cl)c3)cc2)Oc2ccccc2-n2cccc2C1=O,0,training
Cc1ncoc1CC12CNCCC1(c1ccc(Cl)c(Cl)c1)C2,1,training
CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C)CC1,1,training
COc1c(N2CC(C)OC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0,training
Cc1ccccc1C(=O)NC(CCN(C)C)c1ccc(Cl)cc1,0,training
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN(C)C,0,training
CCOC(Cc1ccc(OCCN2CC=C(c3cccc(Cl)c3)CC2)cc1)C(=O)O,1,training
O=C(c1cc(-c2ccc(F)cc2)nc2ccccc12)N1CCC1,0,training
CN1CCC(c2cccc(Nc3nc(N)n(-c4ccccn4)n3)c2)CC1,0,training
COc1c(O)c2c3c(c1OC)-c1ccc(O)cc1CC3NCC2,1,training
COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,0,training
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(c5nccn5C)CC4)cc2)CC3)cc1,0,training
CCCc1c[nH]c(C2Cc3ccccc3N2C(=O)c2c[nH]cn2)n1,0,training
CN1CC(=O)N(c2cccc(F)c2)CC12CCN(CCO)C2,0,training
CC(C)Nc1ncc2c(-c3ccccc3)nn(CC3CCC(N)CC3)c2n1,0,training
COc1c(C(=O)NC2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)nc(Cl)c2ccccc12,1,training
Fc1ccc(Cn2c(NC3CCN(CCCl)CC3)nc3ccccc32)cc1,1,training
CC(C)OCc1cn(-c2ccc(CC(C#N)NC(=O)C3NC4CCC3C4)c(F)c2)nn1,0,training
CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(Cl)cc4)c4ccccc4c3=O)CC2)c1,1,training
c1ccc(CC2CNCCN2c2ccc3[nH]ccc3c2)cc1,1,training
COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(Cc4csc(C)n4)c4ccccc43)CC2)C(C)C)c1,0,training
CNCCNCc1ccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)cc1,0,training
N#Cc1ccc(C(=CCC(N)C(=O)O)c2ccc(F)cc2F)cc1,0,training
O=C(c1ccccc1F)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0,training
COc1cc(OC)c(C(=O)C=Cc2ccccc2Cl)c(O)c1CN(C)CC(=O)O,0,training
CN1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)CC1,1,training
FC(F)(F)c1ccc2c(c1)N(Cc1ccc(CNc3nccs3)cc1)c1ccccc1S2,1,training
CN(CCCl)C1CCC2C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,1,training
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1,0,training
CN(C)CCc1c[nH]c2ccc(Cc3ncn(C)n3)cc12,1,training
CCN1C(=O)c2ccccc2Sc2ccc(C(=O)NCCN3CCOCC3)cc21,0,training
CC(C)N(CCO)CCN(C(=O)Nc1ccc(F)c(Cl)c1)C1CCC2(c3cccc(C#N)c3)CC2C1,0,training
O=S(=O)(C=Cc1ccccc1)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,0,training
OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,0,training
c1ccc(Cn2nnnc2C(c2ccc(-c3csnn3)cc2)N2CCCN(C3CCC3)CC2)cc1,0,training
O=C(OC1CN2CCC1CC2)N(Cc1cccs1)c1ccccc1,0,training
CC12CCC3c4ccc(O)cc4CCC3C1CCC2C#N,0,training
O=C(CCN1CCCN(c2cnc3ccccc3n2)CC1)c1csc2ccccc12,0,training
CC(=O)Nc1cccc(C2CCN(CCCNc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,1,training
CC(=O)NCc1ccc(CN2CCN(c3cccnc3)CC2)cc1,0,training
N#CC(CCCN1CCC(O)(c2cccc(Cl)c2)CC1)(c1ccccc1)c1ccccc1,1,training
CC(NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(-c4cncs4)n3)c(F)c2)CC1,0,training
NC(=O)c1ccc2[nH]c(-c3ccc(OC4CCC(O)C4)cc3)nc2c1,0,training
Cn1cc(CN2CCC(C(=O)N3CCC(n4c(=O)[nH]c5ccccc54)CC3)CC2)c2ccccc21,0,training
CC1CC(O)c2ncnc(N3CCN(C(=O)C(CNCC4CC4)c4ccc(Cl)cc4)CC3)c21,0,training
CCC(=O)N(c1ccccc1)C1(COC)CCN(CC(O)c2ccco2)CC1,0,training
CCCN(CCC)CCc1c[nH]c2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc12,1,training
CCCN1CCC(NC(=O)Cc2ccc(C)cc2)CC1,0,training
CN(C)Cc1ccccc1Sc1ccc(Cl)cc1N,0,training
COc1c(N2CCN(O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0,training
CN1CCC(c2ccc(CC(C#N)NC(=O)C3NC4CCC3C4)c(F)c2)CC1,1,training
CCCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,training
COc1c2c3c(c4c1OCO4)-c1c(O)cccc1CC3NCC2,1,training
CC1C2Cc3ccc(O)cc3C1(c1ccccc1)CCN2CC1COc2ccccc2O1,1,training
CN(Cc1ccccc1)c1ncccc1CNC1CN2CCC1CC2,0,training
CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCCN(C)C,1,training
Fc1ccc(CN2CCC(CCOC(c3ccccc3)c3cccs3)CC2)cc1,1,training
CCN1CCC2C(C1)c1ccccc1C2c1ccc(C)cc1,1,training
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCC(c2cccc(NC(C)=O)c2)CC1,0,training
COc1cccc(CCNC(=O)CN2CCN(c3ccccc3O)CC2)c1,1,training
CC1(C)NCCc2cc(O)c(O)cc21,1,training
O=c1ccoc2cc(OCCCN3CCN(c4ccccc4)CC3)ccc12,1,training
